event_id,event_time,settled_time,sportsbook,market,selection,odds,won,rating_diff,rest_diff
G0304,2022-11-01 00:00:00+00:00,2022-11-01 03:00:00+00:00,samplebook,moneyline,home,2.8168,0,-0.20406858443884895,-2
G0304,2022-11-01 00:00:00+00:00,2022-11-01 03:00:00+00:00,samplebook,moneyline,away,1.4493,1,0.20406858443884895,2
G0305,2022-11-02 00:00:00+00:00,2022-11-02 03:00:00+00:00,samplebook,moneyline,home,1.1896,1,1.4720145664901334,2
G0305,2022-11-02 00:00:00+00:00,2022-11-02 03:00:00+00:00,samplebook,moneyline,away,4.892,0,-1.4720145664901334,-2
G0306,2022-11-03 00:00:00+00:00,2022-11-03 03:00:00+00:00,samplebook,moneyline,home,1.5702,1,0.11834791338820451,0
G0306,2022-11-03 00:00:00+00:00,2022-11-03 03:00:00+00:00,samplebook,moneyline,away,2.45,0,-0.11834791338820451,0
G0307,2022-11-04 00:00:00+00:00,2022-11-04 03:00:00+00:00,samplebook,moneyline,home,2.4158,0,-0.4564711442247224,1
G0307,2022-11-04 00:00:00+00:00,2022-11-04 03:00:00+00:00,samplebook,moneyline,away,1.5847,1,0.4564711442247224,-1
G0308,2022-11-05 00:00:00+00:00,2022-11-05 03:00:00+00:00,samplebook,moneyline,home,1.8549,0,-0.06025184640128695,-3
G0308,2022-11-05 00:00:00+00:00,2022-11-05 03:00:00+00:00,samplebook,moneyline,away,1.9767,1,0.06025184640128695,3
G0309,2022-11-06 00:00:00+00:00,2022-11-06 03:00:00+00:00,samplebook,moneyline,home,2.4003,0,-0.07735617982085408,-1
G0309,2022-11-06 00:00:00+00:00,2022-11-06 03:00:00+00:00,samplebook,moneyline,away,1.5914,1,0.07735617982085408,1
G0310,2022-11-07 00:00:00+00:00,2022-11-07 03:00:00+00:00,samplebook,moneyline,home,2.0329,1,-0.2292926535523081,0
G0310,2022-11-07 00:00:00+00:00,2022-11-07 03:00:00+00:00,samplebook,moneyline,away,1.808,0,0.2292926535523081,0
G0311,2022-11-08 00:00:00+00:00,2022-11-08 03:00:00+00:00,samplebook,moneyline,home,1.2958,1,1.3190131977413961,3
G0311,2022-11-08 00:00:00+00:00,2022-11-08 03:00:00+00:00,samplebook,moneyline,away,3.6593,0,-1.3190131977413961,-3
G0312,2022-11-09 00:00:00+00:00,2022-11-09 03:00:00+00:00,samplebook,moneyline,home,1.2165,1,1.43530015664544,1
G0312,2022-11-09 00:00:00+00:00,2022-11-09 03:00:00+00:00,samplebook,moneyline,away,4.4852,0,-1.43530015664544,-1
G0313,2022-11-10 00:00:00+00:00,2022-11-10 03:00:00+00:00,samplebook,moneyline,home,2.2397,0,0.06191648367995918,-3
G0313,2022-11-10 00:00:00+00:00,2022-11-10 03:00:00+00:00,samplebook,moneyline,away,1.6708,1,-0.06191648367995918,3
G0314,2022-11-11 00:00:00+00:00,2022-11-11 03:00:00+00:00,samplebook,moneyline,home,3.701,1,-1.3981096597988507,1
G0314,2022-11-11 00:00:00+00:00,2022-11-11 03:00:00+00:00,samplebook,moneyline,away,1.2906,0,1.3981096597988507,-1
G0315,2022-11-12 00:00:00+00:00,2022-11-12 03:00:00+00:00,samplebook,moneyline,home,2.0086,0,-0.5960888996561666,2
G0315,2022-11-12 00:00:00+00:00,2022-11-12 03:00:00+00:00,samplebook,moneyline,away,1.8277,1,0.5960888996561666,-2
G0316,2022-11-13 00:00:00+00:00,2022-11-13 03:00:00+00:00,samplebook,moneyline,home,2.0368,0,0.1803639430263982,-3
G0316,2022-11-13 00:00:00+00:00,2022-11-13 03:00:00+00:00,samplebook,moneyline,away,1.8049,1,-0.1803639430263982,3
G0317,2022-11-14 00:00:00+00:00,2022-11-14 03:00:00+00:00,samplebook,moneyline,home,1.107,1,1.579185502981632,3
G0317,2022-11-14 00:00:00+00:00,2022-11-14 03:00:00+00:00,samplebook,moneyline,away,7.0594,0,-1.579185502981632,-3
G0318,2022-11-15 00:00:00+00:00,2022-11-15 03:00:00+00:00,samplebook,moneyline,home,1.2988,1,1.241959996813811,-1
G0318,2022-11-15 00:00:00+00:00,2022-11-15 03:00:00+00:00,samplebook,moneyline,away,3.6355,0,-1.241959996813811,1
G0319,2022-11-16 00:00:00+00:00,2022-11-16 03:00:00+00:00,samplebook,moneyline,home,1.4993,1,0.5196605733465026,0
G0319,2022-11-16 00:00:00+00:00,2022-11-16 03:00:00+00:00,samplebook,moneyline,away,2.6454,0,-0.5196605733465026,0
G0320,2022-11-17 00:00:00+00:00,2022-11-17 03:00:00+00:00,samplebook,moneyline,home,2.6188,0,-1.355813971126554,3
G0320,2022-11-17 00:00:00+00:00,2022-11-17 03:00:00+00:00,samplebook,moneyline,away,1.508,1,1.355813971126554,-3
G0321,2022-11-18 00:00:00+00:00,2022-11-18 03:00:00+00:00,samplebook,moneyline,home,1.343,0,1.4873982896858626,2
G0321,2022-11-18 00:00:00+00:00,2022-11-18 03:00:00+00:00,samplebook,moneyline,away,3.3291,1,-1.4873982896858626,-2
G0322,2022-11-19 00:00:00+00:00,2022-11-19 03:00:00+00:00,samplebook,moneyline,home,1.9782,0,-0.24043719707034283,-2
G0322,2022-11-19 00:00:00+00:00,2022-11-19 03:00:00+00:00,samplebook,moneyline,away,1.8536,1,0.24043719707034283,2
G0323,2022-11-20 00:00:00+00:00,2022-11-20 03:00:00+00:00,samplebook,moneyline,home,2.8601,0,-0.36127042500344553,-2
G0323,2022-11-20 00:00:00+00:00,2022-11-20 03:00:00+00:00,samplebook,moneyline,away,1.4381,1,0.36127042500344553,2
G0324,2022-11-21 00:00:00+00:00,2022-11-21 03:00:00+00:00,samplebook,moneyline,home,1.805,1,0.450317278043813,-2
G0324,2022-11-21 00:00:00+00:00,2022-11-21 03:00:00+00:00,samplebook,moneyline,away,2.0368,0,-0.450317278043813,2
G0325,2022-11-22 00:00:00+00:00,2022-11-22 03:00:00+00:00,samplebook,moneyline,home,1.8659,0,-0.18417574651522164,-3
G0325,2022-11-22 00:00:00+00:00,2022-11-22 03:00:00+00:00,samplebook,moneyline,away,1.9644,1,0.18417574651522164,3
G0326,2022-11-23 00:00:00+00:00,2022-11-23 03:00:00+00:00,samplebook,moneyline,home,2.5967,0,-0.09844600230787963,-3
G0326,2022-11-23 00:00:00+00:00,2022-11-23 03:00:00+00:00,samplebook,moneyline,away,1.5154,1,0.09844600230787963,3
G0327,2022-11-24 00:00:00+00:00,2022-11-24 03:00:00+00:00,samplebook,moneyline,home,1.9351,0,-0.26307342445635284,-2
G0327,2022-11-24 00:00:00+00:00,2022-11-24 03:00:00+00:00,samplebook,moneyline,away,1.8931,1,0.26307342445635284,2
G0328,2022-11-25 00:00:00+00:00,2022-11-25 03:00:00+00:00,samplebook,moneyline,home,2.0302,1,-0.16493777539621862,0
G0328,2022-11-25 00:00:00+00:00,2022-11-25 03:00:00+00:00,samplebook,moneyline,away,1.8101,0,0.16493777539621862,0
G0329,2022-11-26 00:00:00+00:00,2022-11-26 03:00:00+00:00,samplebook,moneyline,home,1.5275,0,-0.08879644771250095,2
G0329,2022-11-26 00:00:00+00:00,2022-11-26 03:00:00+00:00,samplebook,moneyline,away,2.5618,1,0.08879644771250095,-2
G0330,2022-11-27 00:00:00+00:00,2022-11-27 03:00:00+00:00,samplebook,moneyline,home,6.8187,0,-2.3196107267512183,-1
G0330,2022-11-27 00:00:00+00:00,2022-11-27 03:00:00+00:00,samplebook,moneyline,away,1.1132,1,2.3196107267512183,1
G0331,2022-11-28 00:00:00+00:00,2022-11-28 03:00:00+00:00,samplebook,moneyline,home,1.6925,1,0.6901044247640123,-2
G0331,2022-11-28 00:00:00+00:00,2022-11-28 03:00:00+00:00,samplebook,moneyline,away,2.2019,0,-0.6901044247640123,2
G0332,2022-11-29 00:00:00+00:00,2022-11-29 03:00:00+00:00,samplebook,moneyline,home,1.3951,1,1.0190436932417624,-3
G0332,2022-11-29 00:00:00+00:00,2022-11-29 03:00:00+00:00,samplebook,moneyline,away,3.0467,0,-1.0190436932417624,3
G0333,2022-11-30 00:00:00+00:00,2022-11-30 03:00:00+00:00,samplebook,moneyline,home,1.5142,0,0.2726452634321288,2
G0333,2022-11-30 00:00:00+00:00,2022-11-30 03:00:00+00:00,samplebook,moneyline,away,2.6003,1,-0.2726452634321288,-2
G0334,2022-12-01 00:00:00+00:00,2022-12-01 03:00:00+00:00,samplebook,moneyline,home,2.8677,0,0.11061312257867771,-2
G0334,2022-12-01 00:00:00+00:00,2022-12-01 03:00:00+00:00,samplebook,moneyline,away,1.4362,1,-0.11061312257867771,2
G0335,2022-12-02 00:00:00+00:00,2022-12-02 03:00:00+00:00,samplebook,moneyline,home,3.3781,1,-1.4176841701595697,3
G0335,2022-12-02 00:00:00+00:00,2022-12-02 03:00:00+00:00,samplebook,moneyline,away,1.3352,0,1.4176841701595697,-3
G0336,2022-12-03 00:00:00+00:00,2022-12-03 03:00:00+00:00,samplebook,moneyline,home,2.6471,0,-0.2546081697660301,-2
G0336,2022-12-03 00:00:00+00:00,2022-12-03 03:00:00+00:00,samplebook,moneyline,away,1.4987,1,0.2546081697660301,2
G0337,2022-12-04 00:00:00+00:00,2022-12-04 03:00:00+00:00,samplebook,moneyline,home,1.1174,1,2.457424092075892,2
G0337,2022-12-04 00:00:00+00:00,2022-12-04 03:00:00+00:00,samplebook,moneyline,away,6.6646,0,-2.457424092075892,-2
G0338,2022-12-05 00:00:00+00:00,2022-12-05 03:00:00+00:00,samplebook,moneyline,home,1.9738,1,-0.3635832903067989,3
G0338,2022-12-05 00:00:00+00:00,2022-12-05 03:00:00+00:00,samplebook,moneyline,away,1.8575,0,0.3635832903067989,-3
G0339,2022-12-06 00:00:00+00:00,2022-12-06 03:00:00+00:00,samplebook,moneyline,home,3.9405,0,-0.9978519832440257,1
G0339,2022-12-06 00:00:00+00:00,2022-12-06 03:00:00+00:00,samplebook,moneyline,away,1.2639,1,0.9978519832440257,-1
G0340,2022-12-07 00:00:00+00:00,2022-12-07 03:00:00+00:00,samplebook,moneyline,home,2.7347,1,-0.7619744583102578,-2
G0340,2022-12-07 00:00:00+00:00,2022-12-07 03:00:00+00:00,samplebook,moneyline,away,1.472,0,0.7619744583102578,2
G0341,2022-12-08 00:00:00+00:00,2022-12-08 03:00:00+00:00,samplebook,moneyline,home,4.6157,0,-1.3204889841570373,-1
G0341,2022-12-08 00:00:00+00:00,2022-12-08 03:00:00+00:00,samplebook,moneyline,away,1.2072,1,1.3204889841570373,1
G0342,2022-12-09 00:00:00+00:00,2022-12-09 03:00:00+00:00,samplebook,moneyline,home,1.6544,1,0.6328579146073064,-1
G0342,2022-12-09 00:00:00+00:00,2022-12-09 03:00:00+00:00,samplebook,moneyline,away,2.2699,0,-0.6328579146073064,1
G0343,2022-12-10 00:00:00+00:00,2022-12-10 03:00:00+00:00,samplebook,moneyline,home,1.9137,1,0.3653637420637676,-3
G0343,2022-12-10 00:00:00+00:00,2022-12-10 03:00:00+00:00,samplebook,moneyline,away,1.9141,0,-0.3653637420637676,3
G0344,2022-12-11 00:00:00+00:00,2022-12-11 03:00:00+00:00,samplebook,moneyline,home,1.1497,0,1.5317788906010528,2
G0344,2022-12-11 00:00:00+00:00,2022-12-11 03:00:00+00:00,samplebook,moneyline,away,5.7071,1,-1.5317788906010528,-2
G0345,2022-12-12 00:00:00+00:00,2022-12-12 03:00:00+00:00,samplebook,moneyline,home,1.2995,1,1.9337934851881868,0
G0345,2022-12-12 00:00:00+00:00,2022-12-12 03:00:00+00:00,samplebook,moneyline,away,3.6299,0,-1.9337934851881868,0
G0346,2022-12-13 00:00:00+00:00,2022-12-13 03:00:00+00:00,samplebook,moneyline,home,4.7238,1,-0.9265331111571506,-3
G0346,2022-12-13 00:00:00+00:00,2022-12-13 03:00:00+00:00,samplebook,moneyline,away,1.2,0,0.9265331111571506,3
G0347,2022-12-14 00:00:00+00:00,2022-12-14 03:00:00+00:00,samplebook,moneyline,home,2.6173,1,-0.4861941306990469,-2
G0347,2022-12-14 00:00:00+00:00,2022-12-14 03:00:00+00:00,samplebook,moneyline,away,1.5085,0,0.4861941306990469,2
G0348,2022-12-15 00:00:00+00:00,2022-12-15 03:00:00+00:00,samplebook,moneyline,home,3.292,0,-0.6505636204055921,-2
G0348,2022-12-15 00:00:00+00:00,2022-12-15 03:00:00+00:00,samplebook,moneyline,away,1.3491,1,0.6505636204055921,2
G0349,2022-12-16 00:00:00+00:00,2022-12-16 03:00:00+00:00,samplebook,moneyline,home,1.0758,1,2.2816328772760617,-1
G0349,2022-12-16 00:00:00+00:00,2022-12-16 03:00:00+00:00,samplebook,moneyline,away,8.6634,0,-2.2816328772760617,1
G0350,2022-12-17 00:00:00+00:00,2022-12-17 03:00:00+00:00,samplebook,moneyline,home,3.3069,0,-0.4890774681189237,2
G0350,2022-12-17 00:00:00+00:00,2022-12-17 03:00:00+00:00,samplebook,moneyline,away,1.3466,1,0.4890774681189237,-2
G0351,2022-12-18 00:00:00+00:00,2022-12-18 03:00:00+00:00,samplebook,moneyline,home,5.4239,1,-1.3780092768478662,3
G0351,2022-12-18 00:00:00+00:00,2022-12-18 03:00:00+00:00,samplebook,moneyline,away,1.1619,0,1.3780092768478662,-3
G0352,2022-12-19 00:00:00+00:00,2022-12-19 03:00:00+00:00,samplebook,moneyline,home,2.853,0,-1.1953589742981028,-2
G0352,2022-12-19 00:00:00+00:00,2022-12-19 03:00:00+00:00,samplebook,moneyline,away,1.4399,1,1.1953589742981028,2
G0353,2022-12-20 00:00:00+00:00,2022-12-20 03:00:00+00:00,samplebook,moneyline,home,1.706,0,0.4109825769008753,2
G0353,2022-12-20 00:00:00+00:00,2022-12-20 03:00:00+00:00,samplebook,moneyline,away,2.1794,1,-0.4109825769008753,-2
G0354,2022-12-21 00:00:00+00:00,2022-12-21 03:00:00+00:00,samplebook,moneyline,home,1.6737,0,0.5239509541926708,-3
G0354,2022-12-21 00:00:00+00:00,2022-12-21 03:00:00+00:00,samplebook,moneyline,away,2.2345,1,-0.5239509541926708,3
G0355,2022-12-22 00:00:00+00:00,2022-12-22 03:00:00+00:00,samplebook,moneyline,home,1.8475,1,0.5661877585748329,-1
G0355,2022-12-22 00:00:00+00:00,2022-12-22 03:00:00+00:00,samplebook,moneyline,away,1.9851,0,-0.5661877585748329,1
G0356,2022-12-23 00:00:00+00:00,2022-12-23 03:00:00+00:00,samplebook,moneyline,home,3.2253,0,-1.1841283318982723,0
G0356,2022-12-23 00:00:00+00:00,2022-12-23 03:00:00+00:00,samplebook,moneyline,away,1.3606,1,1.1841283318982723,0
G0357,2022-12-24 00:00:00+00:00,2022-12-24 03:00:00+00:00,samplebook,moneyline,home,1.7009,0,0.3270098687893148,0
G0357,2022-12-24 00:00:00+00:00,2022-12-24 03:00:00+00:00,samplebook,moneyline,away,2.1878,1,-0.3270098687893148,0
G0358,2022-12-25 00:00:00+00:00,2022-12-25 03:00:00+00:00,samplebook,moneyline,home,1.4878,1,0.5705370361384854,-2
G0358,2022-12-25 00:00:00+00:00,2022-12-25 03:00:00+00:00,samplebook,moneyline,away,2.682,0,-0.5705370361384854,2
G0359,2022-12-26 00:00:00+00:00,2022-12-26 03:00:00+00:00,samplebook,moneyline,home,3.7535,0,-1.001291432756544,-2
G0359,2022-12-26 00:00:00+00:00,2022-12-26 03:00:00+00:00,samplebook,moneyline,away,1.2844,1,1.001291432756544,2
G0360,2022-12-27 00:00:00+00:00,2022-12-27 03:00:00+00:00,samplebook,moneyline,home,1.5652,0,1.0448728124544275,2
G0360,2022-12-27 00:00:00+00:00,2022-12-27 03:00:00+00:00,samplebook,moneyline,away,2.4624,1,-1.0448728124544275,-2
G0361,2022-12-28 00:00:00+00:00,2022-12-28 03:00:00+00:00,samplebook,moneyline,home,1.753,1,-0.1715645102163482,1
G0361,2022-12-28 00:00:00+00:00,2022-12-28 03:00:00+00:00,samplebook,moneyline,away,2.1072,0,0.1715645102163482,-1
G0362,2022-12-29 00:00:00+00:00,2022-12-29 03:00:00+00:00,samplebook,moneyline,home,1.3696,1,1.516792657139248,-1
G0362,2022-12-29 00:00:00+00:00,2022-12-29 03:00:00+00:00,samplebook,moneyline,away,3.1761,0,-1.516792657139248,1
G0363,2022-12-30 00:00:00+00:00,2022-12-30 03:00:00+00:00,samplebook,moneyline,home,2.5052,1,-0.6284847301367896,0
G0363,2022-12-30 00:00:00+00:00,2022-12-30 03:00:00+00:00,samplebook,moneyline,away,1.5484,0,0.6284847301367896,0
G0364,2022-12-31 00:00:00+00:00,2022-12-31 03:00:00+00:00,samplebook,moneyline,home,1.2288,1,1.7396480419310116,-1
G0364,2022-12-31 00:00:00+00:00,2022-12-31 03:00:00+00:00,samplebook,moneyline,away,4.325,0,-1.7396480419310116,1
G0365,2023-01-01 00:00:00+00:00,2023-01-01 03:00:00+00:00,samplebook,moneyline,home,1.5829,1,0.7957780097442332,-2
G0365,2023-01-01 00:00:00+00:00,2023-01-01 03:00:00+00:00,samplebook,moneyline,away,2.4198,0,-0.7957780097442332,2
G0366,2023-01-02 00:00:00+00:00,2023-01-02 03:00:00+00:00,samplebook,moneyline,home,1.8496,0,-0.11549887929893475,0
G0366,2023-01-02 00:00:00+00:00,2023-01-02 03:00:00+00:00,samplebook,moneyline,away,1.9828,1,0.11549887929893475,0
G0367,2023-01-03 00:00:00+00:00,2023-01-03 03:00:00+00:00,samplebook,moneyline,home,1.3041,1,0.5935546949055667,2
G0367,2023-01-03 00:00:00+00:00,2023-01-03 03:00:00+00:00,samplebook,moneyline,away,3.5948,0,-0.5935546949055667,-2
G0368,2023-01-04 00:00:00+00:00,2023-01-04 03:00:00+00:00,samplebook,moneyline,home,2.5589,0,-0.37494468984913537,-3
G0368,2023-01-04 00:00:00+00:00,2023-01-04 03:00:00+00:00,samplebook,moneyline,away,1.5286,1,0.37494468984913537,3
G0369,2023-01-05 00:00:00+00:00,2023-01-05 03:00:00+00:00,samplebook,moneyline,home,2.0379,0,-0.5997494491188647,3
G0369,2023-01-05 00:00:00+00:00,2023-01-05 03:00:00+00:00,samplebook,moneyline,away,1.804,1,0.5997494491188647,-3
G0370,2023-01-06 00:00:00+00:00,2023-01-06 03:00:00+00:00,samplebook,moneyline,home,3.0038,0,-0.21802912810442213,-1
G0370,2023-01-06 00:00:00+00:00,2023-01-06 03:00:00+00:00,samplebook,moneyline,away,1.4043,1,0.21802912810442213,1
G0371,2023-01-07 00:00:00+00:00,2023-01-07 03:00:00+00:00,samplebook,moneyline,home,1.3755,1,0.7958386552197739,2
G0371,2023-01-07 00:00:00+00:00,2023-01-07 03:00:00+00:00,samplebook,moneyline,away,3.1447,0,-0.7958386552197739,-2
G0372,2023-01-08 00:00:00+00:00,2023-01-08 03:00:00+00:00,samplebook,moneyline,home,2.5917,0,-1.3263961033185487,3
G0372,2023-01-08 00:00:00+00:00,2023-01-08 03:00:00+00:00,samplebook,moneyline,away,1.5171,1,1.3263961033185487,-3
G0373,2023-01-09 00:00:00+00:00,2023-01-09 03:00:00+00:00,samplebook,moneyline,home,1.6873,1,0.1697065451428121,3
G0373,2023-01-09 00:00:00+00:00,2023-01-09 03:00:00+00:00,samplebook,moneyline,away,2.2107,0,-0.1697065451428121,-3
G0374,2023-01-10 00:00:00+00:00,2023-01-10 03:00:00+00:00,samplebook,moneyline,home,11.9617,0,-2.1291978892000176,-2
G0374,2023-01-10 00:00:00+00:00,2023-01-10 03:00:00+00:00,samplebook,moneyline,away,1.0401,1,2.1291978892000176,2
G0375,2023-01-11 00:00:00+00:00,2023-01-11 03:00:00+00:00,samplebook,moneyline,home,2.9853,1,-0.661416892306816,0
G0375,2023-01-11 00:00:00+00:00,2023-01-11 03:00:00+00:00,samplebook,moneyline,away,1.4084,0,0.661416892306816,0
G0376,2023-01-12 00:00:00+00:00,2023-01-12 03:00:00+00:00,samplebook,moneyline,home,1.6882,1,0.05348162682190022,1
G0376,2023-01-12 00:00:00+00:00,2023-01-12 03:00:00+00:00,samplebook,moneyline,away,2.2092,0,-0.05348162682190022,-1
G0377,2023-01-13 00:00:00+00:00,2023-01-13 03:00:00+00:00,samplebook,moneyline,home,2.0353,1,0.7538550699336822,-1
G0377,2023-01-13 00:00:00+00:00,2023-01-13 03:00:00+00:00,samplebook,moneyline,away,1.8061,0,-0.7538550699336822,1
G0378,2023-01-14 00:00:00+00:00,2023-01-14 03:00:00+00:00,samplebook,moneyline,home,2.6958,1,-0.9964186260023896,3
G0378,2023-01-14 00:00:00+00:00,2023-01-14 03:00:00+00:00,samplebook,moneyline,away,1.4836,0,0.9964186260023896,-3
G0379,2023-01-15 00:00:00+00:00,2023-01-15 03:00:00+00:00,samplebook,moneyline,home,4.0657,0,-1.180000778467259,-1
G0379,2023-01-15 00:00:00+00:00,2023-01-15 03:00:00+00:00,samplebook,moneyline,away,1.2515,1,1.180000778467259,1
G0380,2023-01-16 00:00:00+00:00,2023-01-16 03:00:00+00:00,samplebook,moneyline,home,1.6431,0,0.40395402073561154,1
G0380,2023-01-16 00:00:00+00:00,2023-01-16 03:00:00+00:00,samplebook,moneyline,away,2.2916,1,-0.40395402073561154,-1
G0381,2023-01-17 00:00:00+00:00,2023-01-17 03:00:00+00:00,samplebook,moneyline,home,1.5391,1,0.37604436962261134,-1
G0381,2023-01-17 00:00:00+00:00,2023-01-17 03:00:00+00:00,samplebook,moneyline,away,2.53,0,-0.37604436962261134,1
G0382,2023-01-18 00:00:00+00:00,2023-01-18 03:00:00+00:00,samplebook,moneyline,home,3.3456,1,-0.7605088480713647,1
G0382,2023-01-18 00:00:00+00:00,2023-01-18 03:00:00+00:00,samplebook,moneyline,away,1.3403,0,0.7605088480713647,-1
G0383,2023-01-19 00:00:00+00:00,2023-01-19 03:00:00+00:00,samplebook,moneyline,home,1.6495,1,0.228770028928938,1
G0383,2023-01-19 00:00:00+00:00,2023-01-19 03:00:00+00:00,samplebook,moneyline,away,2.2792,0,-0.228770028928938,-1
G0384,2023-01-20 00:00:00+00:00,2023-01-20 03:00:00+00:00,samplebook,moneyline,home,7.9559,1,-1.588897564178725,0
G0384,2023-01-20 00:00:00+00:00,2023-01-20 03:00:00+00:00,samplebook,moneyline,away,1.0878,0,1.588897564178725,0
G0385,2023-01-21 00:00:00+00:00,2023-01-21 03:00:00+00:00,samplebook,moneyline,home,3.4648,0,-1.074766013817714,-3
G0385,2023-01-21 00:00:00+00:00,2023-01-21 03:00:00+00:00,samplebook,moneyline,away,1.3221,1,1.074766013817714,3
G0386,2023-01-22 00:00:00+00:00,2023-01-22 03:00:00+00:00,samplebook,moneyline,home,1.6043,1,0.41197158212675383,-1
G0386,2023-01-22 00:00:00+00:00,2023-01-22 03:00:00+00:00,samplebook,moneyline,away,2.3714,0,-0.41197158212675383,1
G0387,2023-01-23 00:00:00+00:00,2023-01-23 03:00:00+00:00,samplebook,moneyline,home,1.1143,1,2.710745527218326,3
G0387,2023-01-23 00:00:00+00:00,2023-01-23 03:00:00+00:00,samplebook,moneyline,away,6.7747,0,-2.710745527218326,-3
G0388,2023-01-24 00:00:00+00:00,2023-01-24 03:00:00+00:00,samplebook,moneyline,home,1.9216,1,0.4277963982471327,-1
G0388,2023-01-24 00:00:00+00:00,2023-01-24 03:00:00+00:00,samplebook,moneyline,away,1.9062,0,-0.4277963982471327,1
G0389,2023-01-25 00:00:00+00:00,2023-01-25 03:00:00+00:00,samplebook,moneyline,home,1.2388,1,2.309844422090078,-3
G0389,2023-01-25 00:00:00+00:00,2023-01-25 03:00:00+00:00,samplebook,moneyline,away,4.2063,0,-2.309844422090078,3
G0390,2023-01-26 00:00:00+00:00,2023-01-26 03:00:00+00:00,samplebook,moneyline,home,1.369,1,0.9159303022795986,0
G0390,2023-01-26 00:00:00+00:00,2023-01-26 03:00:00+00:00,samplebook,moneyline,away,3.1794,0,-0.9159303022795986,0
G0391,2023-01-27 00:00:00+00:00,2023-01-27 03:00:00+00:00,samplebook,moneyline,home,2.5951,1,-1.29188226823169,3
G0391,2023-01-27 00:00:00+00:00,2023-01-27 03:00:00+00:00,samplebook,moneyline,away,1.5159,0,1.29188226823169,-3
G0392,2023-01-28 00:00:00+00:00,2023-01-28 03:00:00+00:00,samplebook,moneyline,home,1.1788,1,1.9129548077317522,3
G0392,2023-01-28 00:00:00+00:00,2023-01-28 03:00:00+00:00,samplebook,moneyline,away,5.0841,0,-1.9129548077317522,-3
G0393,2023-01-29 00:00:00+00:00,2023-01-29 03:00:00+00:00,samplebook,moneyline,home,2.64,0,-0.41033997334510935,-2
G0393,2023-01-29 00:00:00+00:00,2023-01-29 03:00:00+00:00,samplebook,moneyline,away,1.501,1,0.41033997334510935,2
G0394,2023-01-30 00:00:00+00:00,2023-01-30 03:00:00+00:00,samplebook,moneyline,home,1.579,1,0.9163114410745667,-2
G0394,2023-01-30 00:00:00+00:00,2023-01-30 03:00:00+00:00,samplebook,moneyline,away,2.4291,0,-0.9163114410745667,2
G0395,2023-01-31 00:00:00+00:00,2023-01-31 03:00:00+00:00,samplebook,moneyline,home,1.3526,0,0.37694778569537224,3
G0395,2023-01-31 00:00:00+00:00,2023-01-31 03:00:00+00:00,samplebook,moneyline,away,3.2716,1,-0.37694778569537224,-3
G0396,2023-02-01 00:00:00+00:00,2023-02-01 03:00:00+00:00,samplebook,moneyline,home,1.3353,0,1.245634960171873,-3
G0396,2023-02-01 00:00:00+00:00,2023-02-01 03:00:00+00:00,samplebook,moneyline,away,3.3773,1,-1.245634960171873,3
G0397,2023-02-02 00:00:00+00:00,2023-02-02 03:00:00+00:00,samplebook,moneyline,home,1.6129,0,0.4048550876357089,1
G0397,2023-02-02 00:00:00+00:00,2023-02-02 03:00:00+00:00,samplebook,moneyline,away,2.3529,1,-0.4048550876357089,-1
G0398,2023-02-03 00:00:00+00:00,2023-02-03 03:00:00+00:00,samplebook,moneyline,home,1.6917,1,0.3645344890332625,-1
G0398,2023-02-03 00:00:00+00:00,2023-02-03 03:00:00+00:00,samplebook,moneyline,away,2.2033,0,-0.3645344890332625,1
G0399,2023-02-04 00:00:00+00:00,2023-02-04 03:00:00+00:00,samplebook,moneyline,home,1.6521,1,1.4736113922530956,0
G0399,2023-02-04 00:00:00+00:00,2023-02-04 03:00:00+00:00,samplebook,moneyline,away,2.2742,0,-1.4736113922530956,0
G0400,2023-02-05 00:00:00+00:00,2023-02-05 03:00:00+00:00,samplebook,moneyline,home,1.8907,1,-0.317438554837682,3
G0400,2023-02-05 00:00:00+00:00,2023-02-05 03:00:00+00:00,samplebook,moneyline,away,1.9376,0,0.317438554837682,-3
G0401,2023-02-06 00:00:00+00:00,2023-02-06 03:00:00+00:00,samplebook,moneyline,home,1.3252,1,1.2487577724105066,-1
G0401,2023-02-06 00:00:00+00:00,2023-02-06 03:00:00+00:00,samplebook,moneyline,away,3.4438,0,-1.2487577724105066,1
G0402,2023-02-07 00:00:00+00:00,2023-02-07 03:00:00+00:00,samplebook,moneyline,home,3.5768,0,-0.9158234772964378,-2
G0402,2023-02-07 00:00:00+00:00,2023-02-07 03:00:00+00:00,samplebook,moneyline,away,1.3065,1,0.9158234772964378,2
G0403,2023-02-08 00:00:00+00:00,2023-02-08 03:00:00+00:00,samplebook,moneyline,home,1.2686,1,0.46221248901062467,3
G0403,2023-02-08 00:00:00+00:00,2023-02-08 03:00:00+00:00,samplebook,moneyline,away,3.8953,0,-0.46221248901062467,-3
G0404,2023-02-09 00:00:00+00:00,2023-02-09 03:00:00+00:00,samplebook,moneyline,home,1.8861,0,0.602652446306499,-1
G0404,2023-02-09 00:00:00+00:00,2023-02-09 03:00:00+00:00,samplebook,moneyline,away,1.9424,1,-0.602652446306499,1
G0405,2023-02-10 00:00:00+00:00,2023-02-10 03:00:00+00:00,samplebook,moneyline,home,1.3749,1,1.1825307417526572,0
